id,short_date,long_date,day_of_week,month_name,day_in_year,week_in_year,month_id,days_in_month,day_of_month,quarter,year,days_in_year,short_persian_date,Long_persian_date,persian_day,persian_month,persian_year,persian_weekday,persian_month_name,is_leep_year,hijri_short_date,hijri_long_date,hijri_day,hijri_month,hijri_year,hijri_month_name,is_weekend,is_holiday
201017,11/17/2020,"Tuesday, November 17, 2020",Tuesday,November,322,47,11,30,17,4,2020,366,27/08/1399,"سه شنبه, 27 آبان 1399",27,08,1399,سه شنبه,فروردین,0,2/04/1442,2 ربيع الثاني 1442,2,4,1442,شوال,0,0
201018,11/18/2020,"Wednesday, November 18, 2020",Wednesday,November,323,47,11,30,18,4,2020,366,28/08/1399,"چهارشنبه, 28 آبان 1399",28,08,1399,سه شنبه,فروردین,0,3/04/1442,3 ربيع الثاني 1442,3,4,1442,شوال,0,0
201019,11/19/2020,"Thursday, November 19, 2020",Thursday,November,324,47,11,30,19,4,2020,366,29/08/1399,"پنجشنبه, 29 آبان 1399",29,08,1399,سه شنبه,فروردین,0,4/04/1442,4 ربيع الثاني 1442,4,4,1442,شوال,0,0
201020,11/20/2020,"Friday, November 20, 2020",Friday,November,325,47,11,30,20,4,2020,366,30/08/1399,"جمعه, 30 آبان 1399",30,08,1399,سه شنبه,فروردین,0,5/04/1442,5 ربيع الثاني 1442,5,4,1442,شوال,0,0
201021,11/21/2020,"Saturday, November 21, 2020",Saturday,November,326,47,11,30,21,4,2020,366,01/09/1399,"شنبه, 1 آذر 1399",01,09,1399,سه شنبه,فروردین,0,6/04/1442,6 ربيع الثاني 1442,6,4,1442,شوال,0,0
201022,11/22/2020,"Sunday, November 22, 2020",Sunday,November,327,47,11,30,22,4,2020,366,02/09/1399,"يكشنبه, 2 آذر 1399",02,09,1399,سه شنبه,فروردین,0,7/04/1442,7 ربيع الثاني 1442,7,4,1442,شوال,0,0
201023,11/23/2020,"Monday, November 23, 2020",Monday,November,328,48,11,30,23,4,2020,366,03/09/1399,"دوشنبه, 3 آذر 1399",03,09,1399,سه شنبه,فروردین,0,8/04/1442,8 ربيع الثاني 1442,8,4,1442,شوال,0,0
201024,11/24/2020,"Tuesday, November 24, 2020",Tuesday,November,329,48,11,30,24,4,2020,366,04/09/1399,"سه شنبه, 4 آذر 1399",04,09,1399,سه شنبه,فروردین,0,9/04/1442,9 ربيع الثاني 1442,9,4,1442,شوال,0,0
201025,11/25/2020,"Wednesday, November 25, 2020",Wednesday,November,330,48,11,30,25,4,2020,366,05/09/1399,"چهارشنبه, 5 آذر 1399",05,09,1399,سه شنبه,فروردین,0,10/04/1442,10 ربيع الثاني 1442,10,4,1442,شوال,0,0
201026,11/26/2020,"Thursday, November 26, 2020",Thursday,November,331,48,11,30,26,4,2020,366,06/09/1399,"پنجشنبه, 6 آذر 1399",06,09,1399,سه شنبه,فروردین,0,11/04/1442,11 ربيع الثاني 1442,11,4,1442,شوال,0,0
201027,11/27/2020,"Friday, November 27, 2020",Friday,November,332,48,11,30,27,4,2020,366,07/09/1399,"جمعه, 7 آذر 1399",07,09,1399,سه شنبه,فروردین,0,12/04/1442,12 ربيع الثاني 1442,12,4,1442,شوال,0,0
201028,11/28/2020,"Saturday, November 28, 2020",Saturday,November,333,48,11,30,28,4,2020,366,08/09/1399,"شنبه, 8 آذر 1399",08,09,1399,سه شنبه,فروردین,0,13/04/1442,13 ربيع الثاني 1442,13,4,1442,شوال,0,0
201029,11/29/2020,"Sunday, November 29, 2020",Sunday,November,334,48,11,30,29,4,2020,366,09/09/1399,"يكشنبه, 9 آذر 1399",09,09,1399,سه شنبه,فروردین,0,14/04/1442,14 ربيع الثاني 1442,14,4,1442,شوال,0,0
201030,11/30/2020,"Monday, November 30, 2020",Monday,November,335,49,11,30,30,4,2020,366,10/09/1399,"دوشنبه, 10 آذر 1399",10,09,1399,سه شنبه,فروردین,0,15/04/1442,15 ربيع الثاني 1442,15,4,1442,شوال,0,0
201101,12/1/2020,"Tuesday, December 1, 2020",Tuesday,December,336,49,12,31,1,4,2020,366,11/09/1399,"سه شنبه, 11 آذر 1399",11,09,1399,سه شنبه,فروردین,0,16/04/1442,16 ربيع الثاني 1442,16,4,1442,شوال,0,0
201102,12/2/2020,"Wednesday, December 2, 2020",Wednesday,December,337,49,12,31,2,4,2020,366,12/09/1399,"چهارشنبه, 12 آذر 1399",12,09,1399,سه شنبه,فروردین,0,17/04/1442,17 ربيع الثاني 1442,17,4,1442,شوال,0,0
201103,12/3/2020,"Thursday, December 3, 2020",Thursday,December,338,49,12,31,3,4,2020,366,13/09/1399,"پنجشنبه, 13 آذر 1399",13,09,1399,سه شنبه,فروردین,0,18/04/1442,18 ربيع الثاني 1442,18,4,1442,شوال,0,0
201104,12/4/2020,"Friday, December 4, 2020",Friday,December,339,49,12,31,4,4,2020,366,14/09/1399,"جمعه, 14 آذر 1399",14,09,1399,سه شنبه,فروردین,0,19/04/1442,19 ربيع الثاني 1442,19,4,1442,شوال,0,0
201105,12/5/2020,"Saturday, December 5, 2020",Saturday,December,340,49,12,31,5,4,2020,366,15/09/1399,"شنبه, 15 آذر 1399",15,09,1399,سه شنبه,فروردین,0,20/04/1442,20 ربيع الثاني 1442,20,4,1442,شوال,0,0
201106,12/6/2020,"Sunday, December 6, 2020",Sunday,December,341,49,12,31,6,4,2020,366,16/09/1399,"يكشنبه, 16 آذر 1399",16,09,1399,سه شنبه,فروردین,0,21/04/1442,21 ربيع الثاني 1442,21,4,1442,شوال,0,0
201107,12/7/2020,"Monday, December 7, 2020",Monday,December,342,50,12,31,7,4,2020,366,17/09/1399,"دوشنبه, 17 آذر 1399",17,09,1399,سه شنبه,فروردین,0,22/04/1442,22 ربيع الثاني 1442,22,4,1442,شوال,0,0
201108,12/8/2020,"Tuesday, December 8, 2020",Tuesday,December,343,50,12,31,8,4,2020,366,18/09/1399,"سه شنبه, 18 آذر 1399",18,09,1399,سه شنبه,فروردین,0,23/04/1442,23 ربيع الثاني 1442,23,4,1442,شوال,0,0
201109,12/9/2020,"Wednesday, December 9, 2020",Wednesday,December,344,50,12,31,9,4,2020,366,19/09/1399,"چهارشنبه, 19 آذر 1399",19,09,1399,سه شنبه,فروردین,0,24/04/1442,24 ربيع الثاني 1442,24,4,1442,شوال,0,0
201110,12/10/2020,"Thursday, December 10, 2020",Thursday,December,345,50,12,31,10,4,2020,366,20/09/1399,"پنجشنبه, 20 آذر 1399",20,09,1399,سه شنبه,فروردین,0,25/04/1442,25 ربيع الثاني 1442,25,4,1442,شوال,0,0
201111,12/11/2020,"Friday, December 11, 2020",Friday,December,346,50,12,31,11,4,2020,366,21/09/1399,"جمعه, 21 آذر 1399",21,09,1399,سه شنبه,فروردین,0,26/04/1442,26 ربيع الثاني 1442,26,4,1442,شوال,0,0
201112,12/12/2020,"Saturday, December 12, 2020",Saturday,December,347,50,12,31,12,4,2020,366,22/09/1399,"شنبه, 22 آذر 1399",22,09,1399,سه شنبه,فروردین,0,27/04/1442,27 ربيع الثاني 1442,27,4,1442,شوال,0,0
201113,12/13/2020,"Sunday, December 13, 2020",Sunday,December,348,50,12,31,13,4,2020,366,23/09/1399,"يكشنبه, 23 آذر 1399",23,09,1399,سه شنبه,فروردین,0,28/04/1442,28 ربيع الثاني 1442,28,4,1442,شوال,0,0
201114,12/14/2020,"Monday, December 14, 2020",Monday,December,349,51,12,31,14,4,2020,366,24/09/1399,"دوشنبه, 24 آذر 1399",24,09,1399,سه شنبه,فروردین,0,29/04/1442,29 ربيع الثاني 1442,29,4,1442,شوال,0,0
201115,12/15/2020,"Tuesday, December 15, 2020",Tuesday,December,350,51,12,31,15,4,2020,366,25/09/1399,"سه شنبه, 25 آذر 1399",25,09,1399,سه شنبه,فروردین,0,1/05/1442,1 جمادى الأولى 1442,1,5,1442,شوال,0,0
201116,12/16/2020,"Wednesday, December 16, 2020",Wednesday,December,351,51,12,31,16,4,2020,366,26/09/1399,"چهارشنبه, 26 آذر 1399",26,09,1399,سه شنبه,فروردین,0,2/05/1442,2 جمادى الأولى 1442,2,5,1442,شوال,0,0
201117,12/17/2020,"Thursday, December 17, 2020",Thursday,December,352,51,12,31,17,4,2020,366,27/09/1399,"پنجشنبه, 27 آذر 1399",27,09,1399,سه شنبه,فروردین,0,3/05/1442,3 جمادى الأولى 1442,3,5,1442,شوال,0,0
201118,12/18/2020,"Friday, December 18, 2020",Friday,December,353,51,12,31,18,4,2020,366,28/09/1399,"جمعه, 28 آذر 1399",28,09,1399,سه شنبه,فروردین,0,4/05/1442,4 جمادى الأولى 1442,4,5,1442,شوال,0,0
201119,12/19/2020,"Saturday, December 19, 2020",Saturday,December,354,51,12,31,19,4,2020,366,29/09/1399,"شنبه, 29 آذر 1399",29,09,1399,سه شنبه,فروردین,0,5/05/1442,5 جمادى الأولى 1442,5,5,1442,شوال,0,0
201120,12/20/2020,"Sunday, December 20, 2020",Sunday,December,355,51,12,31,20,4,2020,366,30/09/1399,"يكشنبه, 30 آذر 1399",30,09,1399,سه شنبه,فروردین,0,6/05/1442,6 جمادى الأولى 1442,6,5,1442,شوال,0,0
201121,12/21/2020,"Monday, December 21, 2020",Monday,December,356,52,12,31,21,4,2020,366,01/10/1399,"دوشنبه, 1 دی 1399",01,10,1399,سه شنبه,فروردین,0,7/05/1442,7 جمادى الأولى 1442,7,5,1442,شوال,0,0
201122,12/22/2020,"Tuesday, December 22, 2020",Tuesday,December,357,52,12,31,22,4,2020,366,02/10/1399,"سه شنبه, 2 دی 1399",02,10,1399,سه شنبه,فروردین,0,8/05/1442,8 جمادى الأولى 1442,8,5,1442,شوال,0,0
201123,12/23/2020,"Wednesday, December 23, 2020",Wednesday,December,358,52,12,31,23,4,2020,366,03/10/1399,"چهارشنبه, 3 دی 1399",03,10,1399,سه شنبه,فروردین,0,9/05/1442,9 جمادى الأولى 1442,9,5,1442,شوال,0,0
201124,12/24/2020,"Thursday, December 24, 2020",Thursday,December,359,52,12,31,24,4,2020,366,04/10/1399,"پنجشنبه, 4 دی 1399",04,10,1399,سه شنبه,فروردین,0,10/05/1442,10 جمادى الأولى 1442,10,5,1442,شوال,0,0
201125,12/25/2020,"Friday, December 25, 2020",Friday,December,360,52,12,31,25,4,2020,366,05/10/1399,"جمعه, 5 دی 1399",05,10,1399,سه شنبه,فروردین,0,11/05/1442,11 جمادى الأولى 1442,11,5,1442,شوال,0,0
201126,12/26/2020,"Saturday, December 26, 2020",Saturday,December,361,52,12,31,26,4,2020,366,06/10/1399,"شنبه, 6 دی 1399",06,10,1399,سه شنبه,فروردین,0,12/05/1442,12 جمادى الأولى 1442,12,5,1442,شوال,0,0
201127,12/27/2020,"Sunday, December 27, 2020",Sunday,December,362,52,12,31,27,4,2020,366,07/10/1399,"يكشنبه, 7 دی 1399",07,10,1399,سه شنبه,فروردین,0,13/05/1442,13 جمادى الأولى 1442,13,5,1442,شوال,0,0
201128,12/28/2020,"Monday, December 28, 2020",Monday,December,363,53,12,31,28,4,2020,366,08/10/1399,"دوشنبه, 8 دی 1399",08,10,1399,سه شنبه,فروردین,0,14/05/1442,14 جمادى الأولى 1442,14,5,1442,شوال,0,0
201129,12/29/2020,"Tuesday, December 29, 2020",Tuesday,December,364,53,12,31,29,4,2020,366,09/10/1399,"سه شنبه, 9 دی 1399",09,10,1399,سه شنبه,فروردین,0,15/05/1442,15 جمادى الأولى 1442,15,5,1442,شوال,0,0
201130,12/30/2020,"Wednesday, December 30, 2020",Wednesday,December,365,53,12,31,30,4,2020,366,10/10/1399,"چهارشنبه, 10 دی 1399",10,10,1399,سه شنبه,فروردین,0,16/05/1442,16 جمادى الأولى 1442,16,5,1442,شوال,0,0
201131,12/31/2020,"Thursday, December 31, 2020",Thursday,December,366,53,12,31,31,4,2020,366,11/10/1399,"پنجشنبه, 11 دی 1399",11,10,1399,سه شنبه,فروردین,0,17/05/1442,17 جمادى الأولى 1442,17,5,1442,شوال,0,0
210001,1/1/2021,"Friday, January 1, 2021",Friday,January,1,53,1,31,1,1,2021,365,12/10/1399,"جمعه, 12 دی 1399",12,10,1399,سه شنبه,فروردین,0,18/05/1442,18 جمادى الأولى 1442,18,5,1442,شوال,0,0
210002,1/2/2021,"Saturday, January 2, 2021",Saturday,January,2,53,1,31,2,1,2021,365,13/10/1399,"شنبه, 13 دی 1399",13,10,1399,سه شنبه,فروردین,0,19/05/1442,19 جمادى الأولى 1442,19,5,1442,شوال,0,0
210003,1/3/2021,"Sunday, January 3, 2021",Sunday,January,3,53,1,31,3,1,2021,365,14/10/1399,"يكشنبه, 14 دی 1399",14,10,1399,سه شنبه,فروردین,0,20/05/1442,20 جمادى الأولى 1442,20,5,1442,شوال,0,0
210004,1/4/2021,"Monday, January 4, 2021",Monday,January,4,1,1,31,4,1,2021,365,15/10/1399,"دوشنبه, 15 دی 1399",15,10,1399,سه شنبه,فروردین,0,21/05/1442,21 جمادى الأولى 1442,21,5,1442,شوال,0,0
210005,1/5/2021,"Tuesday, January 5, 2021",Tuesday,January,5,1,1,31,5,1,2021,365,16/10/1399,"سه شنبه, 16 دی 1399",16,10,1399,سه شنبه,فروردین,0,22/05/1442,22 جمادى الأولى 1442,22,5,1442,شوال,0,0
210006,1/6/2021,"Wednesday, January 6, 2021",Wednesday,January,6,1,1,31,6,1,2021,365,17/10/1399,"چهارشنبه, 17 دی 1399",17,10,1399,سه شنبه,فروردین,0,23/05/1442,23 جمادى الأولى 1442,23,5,1442,شوال,0,0
210007,1/7/2021,"Thursday, January 7, 2021",Thursday,January,7,1,1,31,7,1,2021,365,18/10/1399,"پنجشنبه, 18 دی 1399",18,10,1399,سه شنبه,فروردین,0,24/05/1442,24 جمادى الأولى 1442,24,5,1442,شوال,0,0
210008,1/8/2021,"Friday, January 8, 2021",Friday,January,8,1,1,31,8,1,2021,365,19/10/1399,"جمعه, 19 دی 1399",19,10,1399,سه شنبه,فروردین,0,25/05/1442,25 جمادى الأولى 1442,25,5,1442,شوال,0,0
210009,1/9/2021,"Saturday, January 9, 2021",Saturday,January,9,1,1,31,9,1,2021,365,20/10/1399,"شنبه, 20 دی 1399",20,10,1399,سه شنبه,فروردین,0,26/05/1442,26 جمادى الأولى 1442,26,5,1442,شوال,0,0
210010,1/10/2021,"Sunday, January 10, 2021",Sunday,January,10,1,1,31,10,1,2021,365,21/10/1399,"يكشنبه, 21 دی 1399",21,10,1399,سه شنبه,فروردین,0,27/05/1442,27 جمادى الأولى 1442,27,5,1442,شوال,0,0
210011,1/11/2021,"Monday, January 11, 2021",Monday,January,11,2,1,31,11,1,2021,365,22/10/1399,"دوشنبه, 22 دی 1399",22,10,1399,سه شنبه,فروردین,0,28/05/1442,28 جمادى الأولى 1442,28,5,1442,شوال,0,0
210012,1/12/2021,"Tuesday, January 12, 2021",Tuesday,January,12,2,1,31,12,1,2021,365,23/10/1399,"سه شنبه, 23 دی 1399",23,10,1399,سه شنبه,فروردین,0,29/05/1442,29 جمادى الأولى 1442,29,5,1442,شوال,0,0
210013,1/13/2021,"Wednesday, January 13, 2021",Wednesday,January,13,2,1,31,13,1,2021,365,24/10/1399,"چهارشنبه, 24 دی 1399",24,10,1399,سه شنبه,فروردین,0,30/05/1442,30 جمادى الأولى 1442,30,5,1442,شوال,0,0
210014,1/14/2021,"Thursday, January 14, 2021",Thursday,January,14,2,1,31,14,1,2021,365,25/10/1399,"پنجشنبه, 25 دی 1399",25,10,1399,سه شنبه,فروردین,0,1/06/1442,1 جمادى الثانية 1442,1,6,1442,شوال,0,0
210015,1/15/2021,"Friday, January 15, 2021",Friday,January,15,2,1,31,15,1,2021,365,26/10/1399,"جمعه, 26 دی 1399",26,10,1399,سه شنبه,فروردین,0,2/06/1442,2 جمادى الثانية 1442,2,6,1442,شوال,0,0
210016,1/16/2021,"Saturday, January 16, 2021",Saturday,January,16,2,1,31,16,1,2021,365,27/10/1399,"شنبه, 27 دی 1399",27,10,1399,سه شنبه,فروردین,0,3/06/1442,3 جمادى الثانية 1442,3,6,1442,شوال,0,0
210017,1/17/2021,"Sunday, January 17, 2021",Sunday,January,17,2,1,31,17,1,2021,365,28/10/1399,"يكشنبه, 28 دی 1399",28,10,1399,سه شنبه,فروردین,0,4/06/1442,4 جمادى الثانية 1442,4,6,1442,شوال,0,0
210018,1/18/2021,"Monday, January 18, 2021",Monday,January,18,3,1,31,18,1,2021,365,29/10/1399,"دوشنبه, 29 دی 1399",29,10,1399,سه شنبه,فروردین,0,5/06/1442,5 جمادى الثانية 1442,5,6,1442,شوال,0,0
210019,1/19/2021,"Tuesday, January 19, 2021",Tuesday,January,19,3,1,31,19,1,2021,365,30/10/1399,"سه شنبه, 30 دی 1399",30,10,1399,سه شنبه,فروردین,0,6/06/1442,6 جمادى الثانية 1442,6,6,1442,شوال,0,0
210020,1/20/2021,"Wednesday, January 20, 2021",Wednesday,January,20,3,1,31,20,1,2021,365,01/11/1399,"چهارشنبه, 1 بهمن 1399",01,11,1399,سه شنبه,فروردین,0,7/06/1442,7 جمادى الثانية 1442,7,6,1442,شوال,0,0
210021,1/21/2021,"Thursday, January 21, 2021",Thursday,January,21,3,1,31,21,1,2021,365,02/11/1399,"پنجشنبه, 2 بهمن 1399",02,11,1399,سه شنبه,فروردین,0,8/06/1442,8 جمادى الثانية 1442,8,6,1442,شوال,0,0
210022,1/22/2021,"Friday, January 22, 2021",Friday,January,22,3,1,31,22,1,2021,365,03/11/1399,"جمعه, 3 بهمن 1399",03,11,1399,سه شنبه,فروردین,0,9/06/1442,9 جمادى الثانية 1442,9,6,1442,شوال,0,0
210023,1/23/2021,"Saturday, January 23, 2021",Saturday,January,23,3,1,31,23,1,2021,365,04/11/1399,"شنبه, 4 بهمن 1399",04,11,1399,سه شنبه,فروردین,0,10/06/1442,10 جمادى الثانية 1442,10,6,1442,شوال,0,0
210024,1/24/2021,"Sunday, January 24, 2021",Sunday,January,24,3,1,31,24,1,2021,365,05/11/1399,"يكشنبه, 5 بهمن 1399",05,11,1399,سه شنبه,فروردین,0,11/06/1442,11 جمادى الثانية 1442,11,6,1442,شوال,0,0
210025,1/25/2021,"Monday, January 25, 2021",Monday,January,25,4,1,31,25,1,2021,365,06/11/1399,"دوشنبه, 6 بهمن 1399",06,11,1399,سه شنبه,فروردین,0,12/06/1442,12 جمادى الثانية 1442,12,6,1442,شوال,0,0
210026,1/26/2021,"Tuesday, January 26, 2021",Tuesday,January,26,4,1,31,26,1,2021,365,07/11/1399,"سه شنبه, 7 بهمن 1399",07,11,1399,سه شنبه,فروردین,0,13/06/1442,13 جمادى الثانية 1442,13,6,1442,شوال,0,0
210027,1/27/2021,"Wednesday, January 27, 2021",Wednesday,January,27,4,1,31,27,1,2021,365,08/11/1399,"چهارشنبه, 8 بهمن 1399",08,11,1399,سه شنبه,فروردین,0,14/06/1442,14 جمادى الثانية 1442,14,6,1442,شوال,0,0
210028,1/28/2021,"Thursday, January 28, 2021",Thursday,January,28,4,1,31,28,1,2021,365,09/11/1399,"پنجشنبه, 9 بهمن 1399",09,11,1399,سه شنبه,فروردین,0,15/06/1442,15 جمادى الثانية 1442,15,6,1442,شوال,0,0
210029,1/29/2021,"Friday, January 29, 2021",Friday,January,29,4,1,31,29,1,2021,365,10/11/1399,"جمعه, 10 بهمن 1399",10,11,1399,سه شنبه,فروردین,0,16/06/1442,16 جمادى الثانية 1442,16,6,1442,شوال,0,0
210030,1/30/2021,"Saturday, January 30, 2021",Saturday,January,30,4,1,31,30,1,2021,365,11/11/1399,"شنبه, 11 بهمن 1399",11,11,1399,سه شنبه,فروردین,0,17/06/1442,17 جمادى الثانية 1442,17,6,1442,شوال,0,0
210031,1/31/2021,"Sunday, January 31, 2021",Sunday,January,31,4,1,31,31,1,2021,365,12/11/1399,"يكشنبه, 12 بهمن 1399",12,11,1399,سه شنبه,فروردین,0,18/06/1442,18 جمادى الثانية 1442,18,6,1442,شوال,0,0
210101,2/1/2021,"Monday, February 1, 2021",Monday,February,32,5,2,28,1,1,2021,365,13/11/1399,"دوشنبه, 13 بهمن 1399",13,11,1399,سه شنبه,فروردین,0,19/06/1442,19 جمادى الثانية 1442,19,6,1442,شوال,0,0
210102,2/2/2021,"Tuesday, February 2, 2021",Tuesday,February,33,5,2,28,2,1,2021,365,14/11/1399,"سه شنبه, 14 بهمن 1399",14,11,1399,سه شنبه,فروردین,0,20/06/1442,20 جمادى الثانية 1442,20,6,1442,شوال,0,0
210103,2/3/2021,"Wednesday, February 3, 2021",Wednesday,February,34,5,2,28,3,1,2021,365,15/11/1399,"چهارشنبه, 15 بهمن 1399",15,11,1399,سه شنبه,فروردین,0,21/06/1442,21 جمادى الثانية 1442,21,6,1442,شوال,0,0
210104,2/4/2021,"Thursday, February 4, 2021",Thursday,February,35,5,2,28,4,1,2021,365,16/11/1399,"پنجشنبه, 16 بهمن 1399",16,11,1399,سه شنبه,فروردین,0,22/06/1442,22 جمادى الثانية 1442,22,6,1442,شوال,0,0
210105,2/5/2021,"Friday, February 5, 2021",Friday,February,36,5,2,28,5,1,2021,365,17/11/1399,"جمعه, 17 بهمن 1399",17,11,1399,سه شنبه,فروردین,0,23/06/1442,23 جمادى الثانية 1442,23,6,1442,شوال,0,0
210106,2/6/2021,"Saturday, February 6, 2021",Saturday,February,37,5,2,28,6,1,2021,365,18/11/1399,"شنبه, 18 بهمن 1399",18,11,1399,سه شنبه,فروردین,0,24/06/1442,24 جمادى الثانية 1442,24,6,1442,شوال,0,0
210107,2/7/2021,"Sunday, February 7, 2021",Sunday,February,38,5,2,28,7,1,2021,365,19/11/1399,"يكشنبه, 19 بهمن 1399",19,11,1399,سه شنبه,فروردین,0,25/06/1442,25 جمادى الثانية 1442,25,6,1442,شوال,0,0
210108,2/8/2021,"Monday, February 8, 2021",Monday,February,39,6,2,28,8,1,2021,365,20/11/1399,"دوشنبه, 20 بهمن 1399",20,11,1399,سه شنبه,فروردین,0,26/06/1442,26 جمادى الثانية 1442,26,6,1442,شوال,0,0
210109,2/9/2021,"Tuesday, February 9, 2021",Tuesday,February,40,6,2,28,9,1,2021,365,21/11/1399,"سه شنبه, 21 بهمن 1399",21,11,1399,سه شنبه,فروردین,0,27/06/1442,27 جمادى الثانية 1442,27,6,1442,شوال,0,0
210110,2/10/2021,"Wednesday, February 10, 2021",Wednesday,February,41,6,2,28,10,1,2021,365,22/11/1399,"چهارشنبه, 22 بهمن 1399",22,11,1399,سه شنبه,فروردین,0,28/06/1442,28 جمادى الثانية 1442,28,6,1442,شوال,0,0
